,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,y
75,8.8,0.41,0.64,2.2,0.093,9.0,42.0,0.9986,3.54,0.66,10.5,9.71,9.55,17.94,0.91,1.12,1.33,1.32,1.35,1.46,3.15,4.56,2.74,0.61,0.89,0.88,18.26,9.19,9.09,42.19,42.91,42.97,1.87,2.4,2.41,4.18,3.55,3.56,1.56,1.34,2.11,10.91,11.26,21.57,5
76,8.8,0.41,0.64,2.2,0.093,9.0,42.0,0.9986,3.54,0.66,10.5,9.71,9.55,17.94,0.91,1.12,1.33,1.32,1.35,1.46,3.15,4.56,2.74,0.61,0.89,0.88,18.26,9.19,9.09,42.19,42.91,42.97,1.87,2.4,2.41,4.18,3.55,3.56,1.56,1.34,2.11,10.91,11.26,21.57,5
77,6.8,0.785,0.0,2.4,0.104,14.0,30.0,0.9966,3.52,0.55,10.7,7.71,7.55,13.94,1.66,1.5,2.08,0.68,0.71,0.18,3.35,4.96,2.94,0.64,0.91,0.89,28.26,14.19,14.09,30.19,30.91,30.97,1.86,2.39,2.4,4.16,3.53,3.54,1.34,1.23,1.89,11.11,11.46,21.97,6
78,6.7,0.75,0.12,2.0,0.086,12.0,80.0,0.9958,3.38,0.52,10.1,7.61,7.45,13.74,1.59,1.46,2.01,0.8,0.83,0.42,2.95,4.16,2.54,0.6,0.88,0.87,24.26,12.19,12.09,80.19,80.91,80.97,1.86,2.39,2.4,4.02,3.39,3.4,1.28,1.2,1.83,10.51,10.86,20.77,5
79,8.3,0.625,0.2,1.5,0.08,27.0,119.0,0.9972,3.16,1.12,9.1,9.21,9.05,16.94,1.34,1.34,1.76,0.88,0.91,0.58,2.45,3.16,2.04,0.59,0.86,0.87,54.26,27.19,27.09,119.19,119.91,119.97,1.87,2.39,2.4,3.8,3.17,3.18,2.48,1.8,3.03,9.51,9.86,18.77,4
80,6.2,0.45,0.2,1.6,0.069,3.0,15.0,0.9958,3.41,0.56,9.2,7.11,6.95,12.74,0.99,1.16,1.41,0.88,0.91,0.58,2.55,3.36,2.14,0.57,0.84,0.86,6.26,3.19,3.09,15.19,15.91,15.97,1.86,2.39,2.4,4.05,3.42,3.43,1.36,1.24,1.91,9.61,9.96,18.97,5
81,7.8,0.43,0.7,1.9,0.464,22.0,67.0,0.9974,3.13,1.28,9.4,8.71,8.55,15.94,0.95,1.14,1.37,1.38,1.41,1.58,2.85,3.96,2.44,1.36,1.63,1.25,44.26,22.19,22.09,67.19,67.91,67.97,1.87,2.4,2.4,3.77,3.14,3.15,2.8,1.96,3.35,9.81,10.16,19.37,5
82,7.4,0.5,0.47,2.0,0.086,21.0,73.0,0.997,3.36,0.57,9.1,8.31,8.15,15.14,1.09,1.21,1.51,1.15,1.18,1.12,2.95,4.16,2.54,0.6,0.88,0.87,42.26,21.19,21.09,73.19,73.91,73.97,1.87,2.39,2.4,4.0,3.37,3.38,1.38,1.25,1.93,9.51,9.86,18.77,5
83,7.3,0.67,0.26,1.8,0.401,16.0,51.0,0.9969,3.16,1.14,9.4,8.21,8.05,14.94,1.43,1.38,1.85,0.94,0.97,0.7,2.75,3.76,2.34,1.23,1.51,1.19,32.26,16.19,16.09,51.19,51.91,51.97,1.86,2.39,2.4,3.8,3.17,3.18,2.52,1.82,3.07,9.81,10.16,19.37,5
84,6.3,0.3,0.48,1.8,0.069,18.0,61.0,0.9959,3.44,0.78,10.3,7.21,7.05,12.94,0.69,1.01,1.11,1.16,1.19,1.14,2.75,3.76,2.34,0.57,0.84,0.86,36.26,18.19,18.09,61.19,61.91,61.97,1.86,2.39,2.4,4.08,3.45,3.46,1.8,1.46,2.35,10.71,11.06,21.17,6
85,6.9,0.55,0.15,2.2,0.076,19.0,40.0,0.9961,3.41,0.59,10.1,7.81,7.65,14.14,1.19,1.26,1.61,0.83,0.86,0.48,3.15,4.56,2.74,0.58,0.86,0.86,38.26,19.19,19.09,40.19,40.91,40.97,1.86,2.39,2.4,4.05,3.42,3.43,1.42,1.27,1.97,10.51,10.86,20.77,5
86,8.6,0.49,0.28,1.9,0.11,20.0,136.0,0.9972,2.93,1.95,9.9,9.51,9.35,17.54,1.07,1.2,1.49,0.96,0.99,0.74,2.85,3.96,2.44,0.65,0.92,0.9,40.26,20.19,20.09,136.19,136.91,136.97,1.87,2.39,2.4,3.57,2.94,2.95,4.14,2.63,4.69,10.31,10.66,20.37,6
87,7.7,0.49,0.26,1.9,0.062,9.0,31.0,0.9966,3.39,0.64,9.6,8.61,8.45,15.74,1.07,1.2,1.49,0.94,0.97,0.7,2.85,3.96,2.44,0.55,0.83,0.85,18.26,9.19,9.09,31.19,31.91,31.97,1.86,2.39,2.4,4.03,3.4,3.41,1.52,1.32,2.07,10.01,10.36,19.77,5
88,9.3,0.39,0.44,2.1,0.107,34.0,125.0,0.9978,3.14,1.22,9.5,10.21,10.05,18.94,0.87,1.1,1.29,1.12,1.15,1.06,3.05,4.36,2.64,0.64,0.92,0.89,68.26,34.19,34.09,125.19,125.91,125.97,1.87,2.4,2.41,3.78,3.15,3.16,2.68,1.9,3.23,9.91,10.26,19.57,5
89,7.0,0.62,0.08,1.8,0.076,8.0,24.0,0.9978,3.48,0.53,9.0,7.91,7.75,14.34,1.33,1.33,1.75,0.76,0.79,0.34,2.75,3.76,2.34,0.58,0.86,0.86,16.26,8.19,8.09,24.19,24.91,24.97,1.87,2.4,2.41,4.12,3.49,3.5,1.3,1.21,1.85,9.41,9.76,18.57,5
90,7.9,0.52,0.26,1.9,0.079,42.0,140.0,0.9964,3.23,0.54,9.5,8.81,8.65,16.14,1.13,1.23,1.55,0.94,0.97,0.7,2.85,3.96,2.44,0.59,0.86,0.87,84.26,42.19,42.09,140.19,140.91,140.97,1.86,2.39,2.4,3.87,3.24,3.25,1.32,1.22,1.87,9.91,10.26,19.57,5
91,8.6,0.49,0.28,1.9,0.11,20.0,136.0,0.9972,2.93,1.95,9.9,9.51,9.35,17.54,1.07,1.2,1.49,0.96,0.99,0.74,2.85,3.96,2.44,0.65,0.92,0.9,40.26,20.19,20.09,136.19,136.91,136.97,1.87,2.39,2.4,3.57,2.94,2.95,4.14,2.63,4.69,10.31,10.66,20.37,6
92,8.6,0.49,0.29,2.0,0.11,19.0,133.0,0.9972,2.93,1.98,9.8,9.51,9.35,17.54,1.07,1.2,1.49,0.97,1.0,0.76,2.95,4.16,2.54,0.65,0.92,0.9,38.26,19.19,19.09,133.19,133.91,133.97,1.87,2.39,2.4,3.57,2.94,2.95,4.2,2.66,4.75,10.21,10.56,20.17,5
93,7.7,0.49,0.26,1.9,0.062,9.0,31.0,0.9966,3.39,0.64,9.6,8.61,8.45,15.74,1.07,1.2,1.49,0.94,0.97,0.7,2.85,3.96,2.44,0.55,0.83,0.85,18.26,9.19,9.09,31.19,31.91,31.97,1.86,2.39,2.4,4.03,3.4,3.41,1.52,1.32,2.07,10.01,10.36,19.77,5
94,5.0,1.02,0.04,1.4,0.045,41.0,85.0,0.9938,3.75,0.48,10.5,5.91,5.75,10.34,2.13,1.73,2.55,0.72,0.75,0.26,2.35,2.96,1.94,0.52,0.79,0.83,82.26,41.19,41.09,85.19,85.91,85.97,1.86,2.39,2.4,4.39,3.76,3.77,1.2,1.16,1.75,10.91,11.26,21.57,4
95,4.7,0.6,0.17,2.3,0.058,17.0,106.0,0.9932,3.85,0.6,12.9,5.61,5.45,9.74,1.29,1.31,1.71,0.85,0.88,0.52,3.25,4.76,2.84,0.54,0.82,0.85,34.26,17.19,17.09,106.19,106.91,106.97,1.86,2.39,2.4,4.49,3.86,3.87,1.44,1.28,1.99,13.31,13.66,26.37,6
96,6.8,0.775,0.0,3.0,0.102,8.0,23.0,0.9965,3.45,0.56,10.7,7.71,7.55,13.94,1.64,1.49,2.06,0.68,0.71,0.18,3.95,6.16,3.54,0.63,0.91,0.89,16.26,8.19,8.09,23.19,23.91,23.97,1.86,2.39,2.4,4.09,3.46,3.47,1.36,1.24,1.91,11.11,11.46,21.97,5
97,7.0,0.5,0.25,2.0,0.07,3.0,22.0,0.9963,3.25,0.63,9.2,7.91,7.75,14.34,1.09,1.21,1.51,0.93,0.96,0.68,2.95,4.16,2.54,0.57,0.84,0.86,6.26,3.19,3.09,22.19,22.91,22.97,1.86,2.39,2.4,3.89,3.26,3.27,1.5,1.31,2.05,9.61,9.96,18.97,5
98,7.6,0.9,0.06,2.5,0.079,5.0,10.0,0.9967,3.39,0.56,9.8,8.51,8.35,15.54,1.89,1.61,2.31,0.74,0.77,0.3,3.45,5.16,3.04,0.59,0.86,0.87,10.26,5.19,5.09,10.19,10.91,10.97,1.86,2.39,2.4,4.03,3.4,3.41,1.36,1.24,1.91,10.21,10.56,20.17,5
99,8.1,0.545,0.18,1.9,0.08,13.0,35.0,0.9972,3.3,0.59,9.0,9.01,8.85,16.54,1.18,1.26,1.6,0.86,0.89,0.54,2.85,3.96,2.44,0.59,0.86,0.87,26.26,13.19,13.09,35.19,35.91,35.97,1.87,2.39,2.4,3.94,3.31,3.32,1.42,1.27,1.97,9.41,9.76,18.57,6
100,8.3,0.61,0.3,2.1,0.084,11.0,50.0,0.9972,3.4,0.61,10.2,9.21,9.05,16.94,1.31,1.32,1.73,0.98,1.01,0.78,3.05,4.36,2.64,0.6,0.87,0.87,22.26,11.19,11.09,50.19,50.91,50.97,1.87,2.39,2.4,4.04,3.41,3.42,1.46,1.29,2.01,10.61,10.96,20.97,6
101,7.8,0.5,0.3,1.9,0.075,8.0,22.0,0.9959,3.31,0.56,10.4,8.71,8.55,15.94,1.09,1.21,1.51,0.98,1.01,0.78,2.85,3.96,2.44,0.58,0.85,0.86,16.26,8.19,8.09,22.19,22.91,22.97,1.86,2.39,2.4,3.95,3.32,3.33,1.36,1.24,1.91,10.81,11.16,21.37,6
102,8.1,0.545,0.18,1.9,0.08,13.0,35.0,0.9972,3.3,0.59,9.0,9.01,8.85,16.54,1.18,1.26,1.6,0.86,0.89,0.54,2.85,3.96,2.44,0.59,0.86,0.87,26.26,13.19,13.09,35.19,35.91,35.97,1.87,2.39,2.4,3.94,3.31,3.32,1.42,1.27,1.97,9.41,9.76,18.57,6
103,8.1,0.575,0.22,2.1,0.077,12.0,65.0,0.9967,3.29,0.51,9.2,9.01,8.85,16.54,1.24,1.29,1.66,0.9,0.93,0.62,3.05,4.36,2.64,0.58,0.86,0.86,24.26,12.19,12.09,65.19,65.91,65.97,1.86,2.39,2.4,3.93,3.3,3.31,1.26,1.19,1.81,9.61,9.96,18.97,5
104,7.2,0.49,0.24,2.2,0.07,5.0,36.0,0.996,3.33,0.48,9.4,8.11,7.95,14.74,1.07,1.2,1.49,0.92,0.95,0.66,3.15,4.56,2.74,0.57,0.84,0.86,10.26,5.19,5.09,36.19,36.91,36.97,1.86,2.39,2.4,3.97,3.34,3.35,1.2,1.16,1.75,9.81,10.16,19.37,5
105,8.1,0.575,0.22,2.1,0.077,12.0,65.0,0.9967,3.29,0.51,9.2,9.01,8.85,16.54,1.24,1.29,1.66,0.9,0.93,0.62,3.05,4.36,2.64,0.58,0.86,0.86,24.26,12.19,12.09,65.19,65.91,65.97,1.86,2.39,2.4,3.93,3.3,3.31,1.26,1.19,1.81,9.61,9.96,18.97,5
106,7.8,0.41,0.68,1.7,0.467,18.0,69.0,0.9973,3.08,1.31,9.3,8.71,8.55,15.94,0.91,1.12,1.33,1.36,1.39,1.54,2.65,3.56,2.24,1.36,1.64,1.25,36.26,18.19,18.09,69.19,69.91,69.97,1.87,2.4,2.4,3.72,3.09,3.1,2.86,1.99,3.41,9.71,10.06,19.17,5
107,6.2,0.63,0.31,1.7,0.088,15.0,64.0,0.9969,3.46,0.79,9.3,7.11,6.95,12.74,1.35,1.34,1.77,0.99,1.02,0.8,2.65,3.56,2.24,0.6,0.88,0.88,30.26,15.19,15.09,64.19,64.91,64.97,1.86,2.39,2.4,4.1,3.47,3.48,1.82,1.47,2.37,9.71,10.06,19.17,5
108,8.0,0.33,0.53,2.5,0.091,18.0,80.0,0.9976,3.37,0.8,9.6,8.91,8.75,16.34,0.75,1.04,1.17,1.21,1.24,1.24,3.45,5.16,3.04,0.61,0.89,0.88,36.26,18.19,18.09,80.19,80.91,80.97,1.87,2.4,2.41,4.01,3.38,3.39,1.84,1.48,2.39,10.01,10.36,19.77,6
109,8.1,0.785,0.52,2.0,0.122,37.0,153.0,0.9969,3.21,0.69,9.3,9.01,8.85,16.54,1.66,1.5,2.08,1.2,1.23,1.22,2.95,4.16,2.54,0.67,0.95,0.91,74.26,37.19,37.09,153.19,153.91,153.97,1.86,2.39,2.4,3.85,3.22,3.23,1.62,1.37,2.17,9.71,10.06,19.17,5
110,7.8,0.56,0.19,1.8,0.104,12.0,47.0,0.9964,3.19,0.93,9.5,8.71,8.55,15.94,1.21,1.27,1.63,0.87,0.9,0.56,2.75,3.76,2.34,0.64,0.91,0.89,24.26,12.19,12.09,47.19,47.91,47.97,1.86,2.39,2.4,3.83,3.2,3.21,2.1,1.61,2.65,9.91,10.26,19.57,5
111,8.4,0.62,0.09,2.2,0.084,11.0,108.0,0.9964,3.15,0.66,9.8,9.31,9.15,17.14,1.33,1.33,1.75,0.77,0.8,0.36,3.15,4.56,2.74,0.6,0.87,0.87,22.26,11.19,11.09,108.19,108.91,108.97,1.86,2.39,2.4,3.79,3.16,3.17,1.56,1.34,2.11,10.21,10.56,20.17,5
112,8.4,0.6,0.1,2.2,0.085,14.0,111.0,0.9964,3.15,0.66,9.8,9.31,9.15,17.14,1.29,1.31,1.71,0.78,0.81,0.38,3.15,4.56,2.74,0.6,0.87,0.87,28.26,14.19,14.09,111.19,111.91,111.97,1.86,2.39,2.4,3.79,3.16,3.17,1.56,1.34,2.11,10.21,10.56,20.17,5
113,10.1,0.31,0.44,2.3,0.08,22.0,46.0,0.9988,3.32,0.67,9.7,11.01,10.85,20.54,0.71,1.02,1.13,1.12,1.15,1.06,3.25,4.76,2.84,0.59,0.86,0.87,44.26,22.19,22.09,46.19,46.91,46.97,1.87,2.4,2.41,3.96,3.33,3.34,1.58,1.35,2.13,10.11,10.46,19.97,6
114,7.8,0.56,0.19,1.8,0.104,12.0,47.0,0.9964,3.19,0.93,9.5,8.71,8.55,15.94,1.21,1.27,1.63,0.87,0.9,0.56,2.75,3.76,2.34,0.64,0.91,0.89,24.26,12.19,12.09,47.19,47.91,47.97,1.86,2.39,2.4,3.83,3.2,3.21,2.1,1.61,2.65,9.91,10.26,19.57,5
115,9.4,0.4,0.31,2.2,0.09,13.0,62.0,0.9966,3.07,0.63,10.5,10.31,10.15,19.14,0.89,1.11,1.31,0.99,1.02,0.8,3.15,4.56,2.74,0.61,0.88,0.88,26.26,13.19,13.09,62.19,62.91,62.97,1.86,2.39,2.4,3.71,3.08,3.09,1.5,1.31,2.05,10.91,11.26,21.57,6
116,8.3,0.54,0.28,1.9,0.077,11.0,40.0,0.9978,3.39,0.61,10.0,9.21,9.05,16.94,1.17,1.25,1.59,0.96,0.99,0.74,2.85,3.96,2.44,0.58,0.86,0.86,22.26,11.19,11.09,40.19,40.91,40.97,1.87,2.4,2.41,4.03,3.4,3.41,1.46,1.29,2.01,10.41,10.76,20.57,6
117,7.8,0.56,0.12,2.0,0.082,7.0,28.0,0.997,3.37,0.5,9.4,8.71,8.55,15.94,1.21,1.27,1.63,0.8,0.83,0.42,2.95,4.16,2.54,0.59,0.87,0.87,14.26,7.19,7.09,28.19,28.91,28.97,1.87,2.39,2.4,4.01,3.38,3.39,1.24,1.18,1.79,9.81,10.16,19.37,6
118,8.8,0.55,0.04,2.2,0.119,14.0,56.0,0.9962,3.21,0.6,10.9,9.71,9.55,17.94,1.19,1.26,1.61,0.72,0.75,0.26,3.15,4.56,2.74,0.67,0.94,0.91,28.26,14.19,14.09,56.19,56.91,56.97,1.86,2.39,2.4,3.85,3.22,3.23,1.44,1.28,1.99,11.31,11.66,22.37,6
119,7.0,0.69,0.08,1.8,0.097,22.0,89.0,0.9959,3.34,0.54,9.2,7.91,7.75,14.34,1.47,1.4,1.89,0.76,0.79,0.34,2.75,3.76,2.34,0.62,0.9,0.88,44.26,22.19,22.09,89.19,89.91,89.97,1.86,2.39,2.4,3.98,3.35,3.36,1.32,1.22,1.87,9.61,9.96,18.97,6
120,7.3,1.07,0.09,1.7,0.178,10.0,89.0,0.9962,3.3,0.57,9.0,8.21,8.05,14.94,2.23,1.78,2.65,0.77,0.8,0.36,2.65,3.56,2.24,0.78,1.06,0.97,20.26,10.19,10.09,89.19,89.91,89.97,1.86,2.39,2.4,3.94,3.31,3.32,1.38,1.25,1.93,9.41,9.76,18.57,5
121,8.8,0.55,0.04,2.2,0.119,14.0,56.0,0.9962,3.21,0.6,10.9,9.71,9.55,17.94,1.19,1.26,1.61,0.72,0.75,0.26,3.15,4.56,2.74,0.67,0.94,0.91,28.26,14.19,14.09,56.19,56.91,56.97,1.86,2.39,2.4,3.85,3.22,3.23,1.44,1.28,1.99,11.31,11.66,22.37,6
122,7.3,0.695,0.0,2.5,0.075,3.0,13.0,0.998,3.49,0.52,9.2,8.21,8.05,14.94,1.48,1.41,1.9,0.68,0.71,0.18,3.45,5.16,3.04,0.58,0.85,0.86,6.26,3.19,3.09,13.19,13.91,13.97,1.87,2.4,2.41,4.13,3.5,3.51,1.28,1.2,1.83,9.61,9.96,18.97,5
123,8.0,0.71,0.0,2.6,0.08,11.0,34.0,0.9976,3.44,0.53,9.5,8.91,8.75,16.34,1.51,1.42,1.93,0.68,0.71,0.18,3.55,5.36,3.14,0.59,0.86,0.87,22.26,11.19,11.09,34.19,34.91,34.97,1.87,2.4,2.41,4.08,3.45,3.46,1.3,1.21,1.85,9.91,10.26,19.57,5
124,7.8,0.5,0.17,1.6,0.082,21.0,102.0,0.996,3.39,0.48,9.5,8.71,8.55,15.94,1.09,1.21,1.51,0.85,0.88,0.52,2.55,3.36,2.14,0.59,0.87,0.87,42.26,21.19,21.09,102.19,102.91,102.97,1.86,2.39,2.4,4.03,3.4,3.41,1.2,1.16,1.75,9.91,10.26,19.57,5
125,9.0,0.62,0.04,1.9,0.146,27.0,90.0,0.9984,3.16,0.7,9.4,9.91,9.75,18.34,1.33,1.33,1.75,0.72,0.75,0.26,2.85,3.96,2.44,0.72,1.0,0.93,54.26,27.19,27.09,90.19,90.91,90.97,1.87,2.4,2.41,3.8,3.17,3.18,1.64,1.38,2.19,9.81,10.16,19.37,5
126,8.2,1.33,0.0,1.7,0.081,3.0,12.0,0.9964,3.53,0.49,10.9,9.11,8.95,16.74,2.75,2.04,3.17,0.68,0.71,0.18,2.65,3.56,2.24,0.59,0.87,0.87,6.26,3.19,3.09,12.19,12.91,12.97,1.86,2.39,2.4,4.17,3.54,3.55,1.22,1.17,1.77,11.31,11.66,22.37,5
127,8.1,1.33,0.0,1.8,0.082,3.0,12.0,0.9964,3.54,0.48,10.9,9.01,8.85,16.54,2.75,2.04,3.17,0.68,0.71,0.18,2.75,3.76,2.34,0.59,0.87,0.87,6.26,3.19,3.09,12.19,12.91,12.97,1.86,2.39,2.4,4.18,3.55,3.56,1.2,1.16,1.75,11.31,11.66,22.37,5
128,8.0,0.59,0.16,1.8,0.065,3.0,16.0,0.9962,3.42,0.92,10.5,8.91,8.75,16.34,1.27,1.3,1.69,0.84,0.87,0.5,2.75,3.76,2.34,0.56,0.83,0.85,6.26,3.19,3.09,16.19,16.91,16.97,1.86,2.39,2.4,4.06,3.43,3.44,2.08,1.6,2.63,10.91,11.26,21.57,7
129,6.1,0.38,0.15,1.8,0.072,6.0,19.0,0.9955,3.42,0.57,9.4,7.01,6.85,12.54,0.85,1.09,1.27,0.83,0.86,0.48,2.75,3.76,2.34,0.57,0.85,0.86,12.26,6.19,6.09,19.19,19.91,19.97,1.86,2.39,2.4,4.06,3.43,3.44,1.38,1.25,1.93,9.81,10.16,19.37,5
130,8.0,0.745,0.56,2.0,0.118,30.0,134.0,0.9968,3.24,0.66,9.4,8.91,8.75,16.34,1.58,1.46,2.0,1.24,1.27,1.3,2.95,4.16,2.54,0.66,0.94,0.91,60.26,30.19,30.09,134.19,134.91,134.97,1.86,2.39,2.4,3.88,3.25,3.26,1.56,1.34,2.11,9.81,10.16,19.37,5
131,5.6,0.5,0.09,2.3,0.049,17.0,99.0,0.9937,3.63,0.63,13.0,6.51,6.35,11.54,1.09,1.21,1.51,0.77,0.8,0.36,3.25,4.76,2.84,0.53,0.8,0.84,34.26,17.19,17.09,99.19,99.91,99.97,1.86,2.39,2.4,4.27,3.64,3.65,1.5,1.31,2.05,13.41,13.76,26.57,5
132,5.6,0.5,0.09,2.3,0.049,17.0,99.0,0.9937,3.63,0.63,13.0,6.51,6.35,11.54,1.09,1.21,1.51,0.77,0.8,0.36,3.25,4.76,2.84,0.53,0.8,0.84,34.26,17.19,17.09,99.19,99.91,99.97,1.86,2.39,2.4,4.27,3.64,3.65,1.5,1.31,2.05,13.41,13.76,26.57,5
133,6.6,0.5,0.01,1.5,0.06,17.0,26.0,0.9952,3.4,0.58,9.8,7.51,7.35,13.54,1.09,1.21,1.51,0.69,0.72,0.2,2.45,3.16,2.04,0.55,0.82,0.85,34.26,17.19,17.09,26.19,26.91,26.97,1.86,2.39,2.4,4.04,3.41,3.42,1.4,1.26,1.95,10.21,10.56,20.17,6
134,7.9,1.04,0.05,2.2,0.084,13.0,29.0,0.9959,3.22,0.55,9.9,8.81,8.65,16.14,2.17,1.75,2.59,0.73,0.76,0.28,3.15,4.56,2.74,0.6,0.87,0.87,26.26,13.19,13.09,29.19,29.91,29.97,1.86,2.39,2.4,3.86,3.23,3.24,1.34,1.23,1.89,10.31,10.66,20.37,6
135,8.4,0.745,0.11,1.9,0.09,16.0,63.0,0.9965,3.19,0.82,9.6,9.31,9.15,17.14,1.58,1.46,2.0,0.79,0.82,0.4,2.85,3.96,2.44,0.61,0.88,0.88,32.26,16.19,16.09,63.19,63.91,63.97,1.86,2.39,2.4,3.83,3.2,3.21,1.88,1.5,2.43,10.01,10.36,19.77,5
136,8.3,0.715,0.15,1.8,0.089,10.0,52.0,0.9968,3.23,0.77,9.5,9.21,9.05,16.94,1.52,1.43,1.94,0.83,0.86,0.48,2.75,3.76,2.34,0.61,0.88,0.88,20.26,10.19,10.09,52.19,52.91,52.97,1.86,2.39,2.4,3.87,3.24,3.25,1.78,1.45,2.33,9.91,10.26,19.57,5
137,7.2,0.415,0.36,2.0,0.081,13.0,45.0,0.9972,3.48,0.64,9.2,8.11,7.95,14.74,0.92,1.13,1.34,1.04,1.07,0.9,2.95,4.16,2.54,0.59,0.87,0.87,26.26,13.19,13.09,45.19,45.91,45.97,1.87,2.39,2.4,4.12,3.49,3.5,1.52,1.32,2.07,9.61,9.96,18.97,5
138,7.8,0.56,0.19,2.1,0.081,15.0,105.0,0.9962,3.33,0.54,9.5,8.71,8.55,15.94,1.21,1.27,1.63,0.87,0.9,0.56,3.05,4.36,2.64,0.59,0.87,0.87,30.26,15.19,15.09,105.19,105.91,105.97,1.86,2.39,2.4,3.97,3.34,3.35,1.32,1.22,1.87,9.91,10.26,19.57,5
139,7.8,0.56,0.19,2.0,0.081,17.0,108.0,0.9962,3.32,0.54,9.5,8.71,8.55,15.94,1.21,1.27,1.63,0.87,0.9,0.56,2.95,4.16,2.54,0.59,0.87,0.87,34.26,17.19,17.09,108.19,108.91,108.97,1.86,2.39,2.4,3.96,3.33,3.34,1.32,1.22,1.87,9.91,10.26,19.57,5
140,8.4,0.745,0.11,1.9,0.09,16.0,63.0,0.9965,3.19,0.82,9.6,9.31,9.15,17.14,1.58,1.46,2.0,0.79,0.82,0.4,2.85,3.96,2.44,0.61,0.88,0.88,32.26,16.19,16.09,63.19,63.91,63.97,1.86,2.39,2.4,3.83,3.2,3.21,1.88,1.5,2.43,10.01,10.36,19.77,5
141,8.3,0.715,0.15,1.8,0.089,10.0,52.0,0.9968,3.23,0.77,9.5,9.21,9.05,16.94,1.52,1.43,1.94,0.83,0.86,0.48,2.75,3.76,2.34,0.61,0.88,0.88,20.26,10.19,10.09,52.19,52.91,52.97,1.86,2.39,2.4,3.87,3.24,3.25,1.78,1.45,2.33,9.91,10.26,19.57,5
142,5.2,0.34,0.0,1.8,0.05,27.0,63.0,0.9916,3.68,0.79,14.0,6.11,5.95,10.74,0.77,1.05,1.19,0.68,0.71,0.18,2.75,3.76,2.34,0.53,0.8,0.84,54.26,27.19,27.09,63.19,63.91,63.97,1.86,2.38,2.39,4.32,3.69,3.7,1.82,1.47,2.37,14.41,14.76,28.57,6
143,6.3,0.39,0.08,1.7,0.066,3.0,20.0,0.9954,3.34,0.58,9.4,7.21,7.05,12.94,0.87,1.1,1.29,0.76,0.79,0.34,2.65,3.56,2.24,0.56,0.84,0.85,6.26,3.19,3.09,20.19,20.91,20.97,1.86,2.39,2.4,3.98,3.35,3.36,1.4,1.26,1.95,9.81,10.16,19.37,5
144,5.2,0.34,0.0,1.8,0.05,27.0,63.0,0.9916,3.68,0.79,14.0,6.11,5.95,10.74,0.77,1.05,1.19,0.68,0.71,0.18,2.75,3.76,2.34,0.53,0.8,0.84,54.26,27.19,27.09,63.19,63.91,63.97,1.86,2.38,2.39,4.32,3.69,3.7,1.82,1.47,2.37,14.41,14.76,28.57,6
145,8.1,0.67,0.55,1.8,0.117,32.0,141.0,0.9968,3.17,0.62,9.4,9.01,8.85,16.54,1.43,1.38,1.85,1.23,1.26,1.28,2.75,3.76,2.34,0.66,0.94,0.9,64.26,32.19,32.09,141.19,141.91,141.97,1.86,2.39,2.4,3.81,3.18,3.19,1.48,1.3,2.03,9.81,10.16,19.37,5
146,5.8,0.68,0.02,1.8,0.087,21.0,94.0,0.9944,3.54,0.52,10.0,6.71,6.55,11.94,1.45,1.39,1.87,0.7,0.73,0.22,2.75,3.76,2.34,0.6,0.88,0.87,42.26,21.19,21.09,94.19,94.91,94.97,1.86,2.39,2.4,4.18,3.55,3.56,1.28,1.2,1.83,10.41,10.76,20.57,5
147,7.6,0.49,0.26,1.6,0.236,10.0,88.0,0.9968,3.11,0.8,9.3,8.51,8.35,15.54,1.07,1.2,1.49,0.94,0.97,0.7,2.55,3.36,2.14,0.9,1.18,1.02,20.26,10.19,10.09,88.19,88.91,88.97,1.86,2.39,2.4,3.75,3.12,3.13,1.84,1.48,2.39,9.71,10.06,19.17,5
148,6.9,0.49,0.1,2.3,0.074,12.0,30.0,0.9959,3.42,0.58,10.2,7.81,7.65,14.14,1.07,1.2,1.49,0.78,0.81,0.38,3.25,4.76,2.84,0.58,0.85,0.86,24.26,12.19,12.09,30.19,30.91,30.97,1.86,2.39,2.4,4.06,3.43,3.44,1.4,1.26,1.95,10.61,10.96,20.97,6
149,8.2,0.4,0.44,2.8,0.089,11.0,43.0,0.9975,3.53,0.61,10.5,9.11,8.95,16.74,0.89,1.11,1.31,1.12,1.15,1.06,3.75,5.76,3.34,0.61,0.88,0.88,22.26,11.19,11.09,43.19,43.91,43.97,1.87,2.4,2.4,4.17,3.54,3.55,1.46,1.29,2.01,10.91,11.26,21.57,6
150,7.3,0.33,0.47,2.1,0.077,5.0,11.0,0.9958,3.33,0.53,10.3,8.21,8.05,14.94,0.75,1.04,1.17,1.15,1.18,1.12,3.05,4.36,2.64,0.58,0.86,0.86,10.26,5.19,5.09,11.19,11.91,11.97,1.86,2.39,2.4,3.97,3.34,3.35,1.3,1.21,1.85,10.71,11.06,21.17,6
